State,Year,Population,Rates-Burglary,Rates-Larceny,Rates-Motor,Rates-Assault,Rates-Murder,Rates-Rape,Rates-Robbery,All,Burglary,Larceny,Motor,Total-All-V,Assault,Murder,Rape,Robbery
Tennessee,1995,5256000,1143.2,2799.5,648.5,490.5,10.6,47.1,223.2,241315,60086,147143,34086,40549,25783,557,2477,11732
Tennessee,1996,5320000,1163.5,2864.8,647.1,494.3,9.5,46.5,223.7,248729,61896,152405,34428,41175,26295,503,2475,11902
Tennessee,1997,5368000,1171.7,2921.8,628.6,509.2,9.5,56.9,214,253484,62899,156843,33742,42389,27335,511,3056,11487
Tennessee,1998,5431000,1075.9,2726.1,517.4,482.8,8.5,45.8,178,234588,58432,148057,28099,38832,26220,460,2485,9667
Tennessee,1999,5483535,936.7,2602.1,460.6,487,7.1,44,156.8,219302,51362,142685,25255,38111,26707,391,2415,8598
Tennessee,2000,5689283,990.4,2708.8,483.9,495.2,7.2,38.4,166.4,237985,56344,154111,27530,40233,28172,410,2186,9465
Tennessee,2001,5749398,1038.5,2870.1,491.7,520.7,7.4,38.2,177.7,252992,59705,165015,28272,42776,29938,423,2196,10219
Tennessee,2002,5789796,1057.9,2791.3,458.4,508.5,7.3,39.6,162.6,249399,61248,161610,26541,41562,29439,420,2290,9413
Tennessee,2003,5845208,1083.3,2853.1,452.9,487.1,6.8,36.4,161,256565,63323,166769,26473,40409,28471,396,2129,9413
Tennessee,2004,5893298,1024.7,2881.7,420.4,502.5,6.1,38.7,150.4,254991,60386,169828,24777,41113,29611,357,2282,8863
Tennessee,2005,5955745,1032.8,2844,424,545.2,7.2,36.8,168.1,256093,61508,169357,25228,45104,32470,431,2194,10009
Tennessee,2006,6038803,1043.7,2718.8,375.1,534.7,6.9,36.3,184.5,249860,63024,164183,22653,46043,32287,419,2194,11143
Tennessee,2007,6156719,1004.1,2741.8,352.8,533.4,6.6,35.7,179.2,252342,61817,168807,21718,46482,32843,405,2201,11033
Tennessee,2008,6214888,1047.4,2683.8,309,508.8,6.6,33.4,173.8,251089,65093,166793,19203,44913,31619,412,2078,10804
Tennessee,2009,6296254,1013.8,2514.3,238.5,473.2,7.4,32.1,153.3,237157,63832,158309,15016,41933,29793,468,2019,9653
Tennessee,2010,6357436,1011.3,2418.1,233.3,440.7,5.6,34.2,131.5,232855,64293,153729,14833,38909,28016,359,2173,8361
Tennessee,2011,6399787,981.8,2405.2,221,442.8,5.9,32.7,126.3,230900,62830,153928,14142,38895,28338,380,2095,8082
Tennessee,2012,6456243,870.2,2300.1,201,479.6,6,31.5,126.5,217664,56181,148503,12980,41550,30961,388,2032,8169
Tennessee,2013,6495978,3180.9,785.1,2213.7,112.5,5,36.2,25.3,28378,206629,50999,143802,38364,7307,328,2351,1642
Tennessee,2014,6549352,3060.6,712.2,2156,110.9,5.7,38.6,28.4,29681,200447,46642,141206,39848,7265,371,2531,1861
Tennessee,2015,6600299,2936.2,655.2,2086,113.2,6.2,40.5,29.8,29844,193796,43247,137679,40400,7474,406,2676,1966
Tennessee,2016,6651194,606.1,2020.7,227.3,467.3,7.3,40.8,117.5,189835,40312,134404,15119,42097,31084,486,2714,7813
Tennessee,2017,6715984,576.5,2088.3,275.8,482.9,7.8,43.7,117.1,197488,38716,140248,18524,43755,32432,527,2934,7862
Tennessee,2018,6770010,489.4,2034.1,301.9,468.5,7.4,41.7,106.2,191279,33132,137708,20439,42226,31717,498,2821,7190
Tennessee,2019,6829174,437.4,1934.4,280.9,456.7,7.3,41.2,90.1,181153,29869,132104,19180,40647,31186,498,2813,6150
Texas,1960,9579677,601.2,1288.3,166.8,111.5,8.6,9.3,31.6,196979,57589,123415,15975,15428,10681,824,892,3031
Texas,1961,9788000,580.4,1233.2,156.8,109.1,8.1,9.5,31.1,192869,56814,120707,15348,15441,10679,788,932,3042
Texas,1962,10116000,573.5,1253,167.9,105.3,7.2,9.3,31.6,201754,58017,126751,16986,15516,10657,730,937,3192
Texas,1963,10323000,609,1292.8,171.9,116.7,7.4,9.8,35.8,214065,62867,133454,17744,17511,12043,760,1008,3700
Texas,1964,10397000,655.7,1459.4,202.2,128.2,7.6,11.3,43.1,240932,68170,151736,21026,19769,13329,785,1176,4479
Texas,1965,10551000,678.9,1514.2,191.4,138.3,7.5,10.7,42.7,251598,71636,159767,20195,21029,14595,793,1132,4509
Texas,1966,10752000,768.7,1646.1,231,150.4,9.1,11.5,55.7,284472,82651,176987,24834,24382,16175,983,1237,5987
Texas,1967,10869000,822.4,1796.6,264.5,153.6,9.9,13.1,69.5,313415,89387,195275,28753,26749,16690,1073,1428,7558
Texas,1968,10972000,939.6,1957.1,311.4,162.3,10.6,14.5,82.9,351994,103095,214729,34170,29646,17803,1163,1589,9091
Texas,1969,11187000,1091.9,2160.8,386.6,180.9,11.3,19.2,116.6,407135,122152,241732,43251,36707,20240,1269,2153,13045
Texas,1970,11196000,1159.9,2242.7,405.4,196.4,11.6,20.8,136.5,426351,129866,251091,45394,40897,21989,1299,2329,15280
Texas,1971,11460000,1183.7,2161,379.4,216.3,12.1,23.6,124.1,426779,135648,247653,43478,43089,24785,1383,2701,14220
Texas,1972,11649000,1215.7,2005.7,338.6,198.2,12.4,23.5,120.3,414700,141613,233646,39441,41285,23093,1440,2739,14013
Texas,1973,11794000,1275.8,2107.3,357,202.8,12.8,25.2,144.6,441106,150463,248538,42105,45458,23920,1506,2976,17056
Texas,1974,12050000,1543,2471.8,382.1,183.5,13.7,28.9,164,529824,185928,297850,46046,47008,22113,1652,3486,19757
Texas,1975,12237000,1665.6,2963.7,387.2,185.2,13.4,28,164.1,613872,203821,362665,47386,47803,22658,1639,3430,20076
Texas,1976,12487000,1547.8,3209.5,351.3,175.3,12.2,29.4,139,637918,193280,400767,43871,44422,21885,1519,3666,17352
Texas,1977,12830000,1603.1,2988.7,397.6,208.2,13.3,33.8,152.4,640141,205672,383451,51018,52309,26714,1705,4338,19552
Texas,1978,13014000,1611.9,3065.3,444.3,218.8,14.2,37.9,164.4,666514,209770,398923,57821,56650,28475,1853,4927,21395
Texas,1979,13385000,1791.2,3081.9,544.2,254.3,16.7,45.1,191.8,725109,239758,412515,72836,67988,34043,2235,6043,25667
Texas,1980,14169829,1853.2,3181.4,558.1,277.6,16.9,47.3,208.5,792480,262600,450792,79088,77978,39339,2392,6700,29547
Texas,1981,14755000,1870.4,3082.9,564.6,276.3,16.6,46.2,193.3,814163,275978,454879,83306,78560,40765,2446,6821,28528
Texas,1982,15280000,1871.5,3283.6,570.1,296.3,16.1,44.6,220,874799,285967,501727,87105,88178,45278,2466,6816,33618
Texas,1983,15724000,1667.5,3202.6,524.9,268.4,14.2,40.3,189.3,848312,262198,503582,82532,80546,42205,2239,6333,29769
Texas,1984,15989000,1664.1,3311.8,549.1,267.4,13.1,45.9,178.5,883391,266074,529518,87799,80737,42761,2093,7343,28540
Texas,1985,16370000,1770.5,3640.3,608,292.3,13,51.1,193.5,985265,289825,595912,99528,90030,47854,2132,8364,31680
Texas,1986,16682000,2048.6,3986.5,714.1,353.9,13.5,51.6,239.9,1125897,341747,665029,119121,109925,59039,2258,8607,40021
Texas,1987,16789000,2118,4238.5,734.8,344.8,11.7,48.1,226.7,1190558,355597,711594,123367,105961,57881,1959,8068,38053
Texas,1988,16780000,2157.2,4407.9,800.1,357.9,12.1,48.4,234.2,1235870,361972,739642,134256,109499,60057,2022,8119,39301
Texas,1989,16991000,2014.9,4365,888.5,376.6,11.9,46.8,223.1,1234977,342346,741660,150971,111889,63996,2029,7951,37913
Texas,1990,16986510,1851.5,4304.7,909,435.1,14.1,51.5,260.8,1200151,314512,731224,154415,129343,73907,2389,8750,44297
Texas,1991,17349000,1802.4,4232.3,944.3,484.9,15.3,53.4,286.5,1210784,312693,734261,163830,145743,84125,2652,9266,49700
Texas,1992,17656000,1523.2,3906.8,821.7,487.7,12.7,53.4,252.5,1103779,268928,689780,145071,142369,86105,2239,9437,44588
Texas,1993,18031000,1297.3,3687.3,692.3,470.8,11.9,55,224.4,1023612,233913,664862,124837,137419,84881,2147,9922,40469
Texas,1994,18378000,1168.2,3395.1,602.6,441.1,11,49.5,204.8,949387,214687,623947,110753,129838,81071,2022,9102,37643
Texas,1995,18724000,1082.3,3377.8,560.4,429.3,9,45.7,179.8,940033,202642,632468,104923,124303,80380,1693,8563,33667
Texas,1996,19128000,1068.5,3447.4,548.6,421.4,7.7,43.8,171.5,968732,204390,659414,104928,123270,80613,1477,8376,32804
Texas,1997,19439000,1034.3,3320.4,523.3,397.5,6.8,41.2,157,948231,201059,645451,101721,117126,77266,1327,8011,30522
Texas,1998,19760000,986.3,3071.7,489.1,372.6,6.8,40,145.1,898496,194883,606967,96646,111566,73630,1346,7913,28677
Texas,1999,20044141,949.7,3062.6,459.2,369.5,6.1,38,146.7,896261,190362,613862,92037,112306,74070,1217,7614,29405
Texas,2000,20851820,906.3,3057.4,446.8,356.3,5.9,37.7,145.1,919658,188975,637522,93161,113653,74302,1238,7856,30257
Texas,2001,21370983,956.3,3133.3,480.4,361.7,6.2,38.2,165.4,976654,204362,669625,102667,122155,77306,1332,8169,35348
Texas,2002,21736925,978.1,3169.7,472.4,361.7,6,39.1,172.9,1004274,212602,688992,102680,126018,78628,1302,8508,37580
Texas,2003,22103374,994.8,3160.8,444.3,342.9,6.4,36.3,167.5,1016735,219877,698644,98214,122246,75782,1422,8025,37017
Texas,2004,22471549,979.5,3099.5,418.6,338.1,6.1,37.3,159.4,1010702,220118,696507,94077,121554,75985,1364,8388,35817
Texas,2005,22928508,958.8,2953,408,328.8,6.1,37.1,156.1,990293,219828,677042,93423,121091,75383,1407,8511,35790
Texas,2006,23507783,917.6,2759.6,405.9,317,5.9,35.9,158.5,959846,215710,648711,95425,121602,74531,1386,8429,37256
Texas,2007,23904380,955.1,2774,393.2,306.9,5.9,35.4,162.2,985421,228320,663101,94000,122014,73357,1419,8460,38778
Texas,2008,24326974,945.6,2690.2,351,314.1,5.6,33.1,155.1,969865,230046,654435,85384,123585,76421,1370,8055,37739
Texas,2009,24782302,968.7,2737.7,309,298.7,5.4,33.5,153.4,995082,240058,678455,76569,121684,74021,1330,8311,38022
Texas,2010,25253466,905.2,2592.2,269.4,283.2,4.9,30.2,130.1,951246,228597,654626,68023,113231,71517,1249,7622,32843
Texas,2011,25631778,841.7,2392.1,249.4,263.3,4.4,29.2,111.7,892810,215755,613131,63924,104734,67498,1130,7486,28620
Texas,2012,26059203,785.9,2326.4,249.4,258,4.4,29.6,116.6,876059,204810,606253,64996,106476,67239,1144,7711,30382
Texas,2013,26448193,3258.2,721.8,2287.8,120.2,4.3,36.9,28.4,65292,861734,190898,605091,107998,31801,1139,9766,7504
Texas,2014,26956958,3019.4,627.8,2137.3,115.7,4.4,42.3,30.6,65656,813934,169234,576154,109414,31181,1184,11393,8236
Texas,2015,27469114,2831.3,557.2,2028.5,116.3,4.8,44.6,32.5,67727,777739,153054,557200,113227,31934,1316,12250,8925
Texas,2016,27862596,533.8,1978.1,247.8,261.6,5.3,48,119.6,768947,148740,551151,69056,121042,72880,1478,13367,33317
Texas,2017,28304596,473.7,1848.5,240.4,268.8,5,51.1,114,725328,134066,523221,68041,124238,76089,1412,14470,32267
Texas,2018,28701845,410.8,1713.1,243.2,256.6,4.6,51.2,98.4,679430,117911,491702,69817,117927,73656,1322,14693,28256
Texas,2019,28995881,392.8,1730.6,267.2,263,4.9,51.1,100,693204,113902,501813,77489,121474,76253,1409,14824,28988
United States,1960,179323175,508.6,1034.7,183,86.1,5.1,9.6,60.1,3095700,912100,1855400,328200,288460,154320,9110,17190,107840
United States,1961,182992000,518.9,1045.4,183.6,85.7,4.8,9.4,58.3,3198600,949600,1913000,336000,289390,156760,8740,17220,106670
United States,1962,185771000,535.2,1124.8,197.4,88.6,4.6,9.4,59.7,3450700,994300,2089600,366800,301510,164570,8530,17550,110860
United States,1963,188483000,576.4,1219.1,216.6,92.4,4.6,9.4,61.8,3792500,1086400,2297800,408300,316970,174210,8640,17650,116470
United States,1964,191141000,634.7,1315.5,247.4,106.2,4.9,11.2,68.2,4200400,1213200,2514400,472800,364220,203050,9360,21420,130390
United States,1965,193526000,662.7,1329.3,256.8,111.3,5.1,12.1,71.7,4352000,1282500,2572600,496900,387390,215330,9960,23410,138690
United States,1966,195576000,721,1442.9,286.9,120.3,5.6,13.2,80.8,4793300,1410100,2822000,561200,430180,235330,11040,25820,157990
United States,1967,197457000,826.6,1575.8,334.1,130.2,6.2,14,102.8,5403500,1632100,3111600,659800,499930,257160,12240,27620,202910
United States,1968,199399000,932.3,1746.6,393,143.8,6.9,15.9,131.8,6125200,1858900,3482700,783600,595010,286700,13800,31670,262840
United States,1969,201385000,984.1,1930.9,436.2,154.5,7.3,18.5,148.4,6749000,1981900,3888600,878500,661870,311090,14760,37170,298850
United States,1970,203235298,1084.9,2079.3,456.8,164.8,7.9,18.7,172.1,7359200,2205000,4225800,928400,738820,334970,16000,37990,349860
United States,1971,206212000,1163.5,2145.5,459.8,178.8,8.6,20.5,188,7771700,2399300,4424200,948200,816500,368760,17780,42260,387700
United States,1972,208230000,1140.8,1993.6,426.1,188.8,9,22.5,180.7,7413900,2375500,4151200,887200,834900,393090,18670,46850,376290
United States,1973,209851000,1222.5,2071.9,442.6,200.5,9.4,24.5,183.1,7842200,2565500,4347900,928800,875910,420650,19640,51400,384220
United States,1974,211392000,1437.7,2489.5,462.2,215.8,9.8,26.2,209.3,9278700,3039200,5262500,977100,974720,456210,20710,55400,442400
United States,1975,213124000,1532.1,2804.8,473.7,231.1,9.6,26.3,220.8,10252700,3265300,5977700,1009600,1039710,492620,20510,56090,470500
United States,1976,214659000,1448.2,2921.3,450,233.2,8.7,26.6,199.3,10345500,3108700,6270800,966000,1004210,500530,18780,57080,427810
United States,1977,216332000,1419.8,2729.9,451.9,247,8.8,29.4,190.7,9955000,3071500,5905700,977700,1029580,534350,19120,63500,412610
United States,1978,218059000,1434.6,2747.4,460.5,262.1,9,31,195.8,10123400,3128300,5991000,1004100,1085550,571460,19560,67610,426930
United States,1979,220099000,1511.9,2999.1,505.6,286,9.8,34.7,218.4,11041500,3327700,6601000,1112800,1208030,629480,21460,76390,480700
United States,1980,225349264,1684.1,3167,502.2,298.5,10.2,36.8,251.1,12063700,3795200,7136900,1131700,1344520,672650,23040,82990,565840
United States,1981,229465714,1647.2,3135.3,474.1,289.3,9.8,36,258.4,12061900,3779700,7194400,1087800,1361820,663900,22520,82500,592910
United States,1982,231664458,1488,3083.1,458.6,289,9.1,34,238.8,11652000,3447100,7142500,1062400,1322390,669480,21010,78770,553130
United States,1983,233791994,1338.7,2871.3,431.1,279.4,8.3,33.8,216.7,10850543,3129851,6712759,1007933,1258087,653294,19308,78918,506567
United States,1984,235824902,1265.5,2795.2,437.7,290.6,7.9,35.7,205.7,10608473,2984434,6591874,1032165,1273282,685349,18692,84233,485008
United States,1985,237923795,1291.7,2911.2,463.5,304,8,36.8,209.3,11102590,3073348,6926380,1102862,1327767,723246,18976,87671,497874
United States,1986,240132887,1349.8,3022.1,509.8,347.4,8.6,38.1,226,11722700,3241410,7257153,1224137,1489169,834322,20613,91459,542775
United States,1987,242288918,1335.7,3095.4,531.9,352.9,8.3,37.6,213.7,12024709,3236184,7499851,1288674,1483999,855088,20096,91111,517704
United States,1988,244498982,1316.2,3151.7,586.1,372.2,8.5,37.8,222.1,12356865,3218077,7705872,1432916,1566221,910092,20675,92486,542968
United States,1989,246819230,1283.6,3189.6,634,385.6,8.7,38.3,234.3,12605412,3168170,7872442,1564800,1646037,951707,21500,94504,578326
United States,1990,249464396,1232.2,3185.1,655.8,422.9,9.4,41.1,256.3,12655486,3073909,7945670,1635907,1820127,1054863,23438,102555,639271
United States,1991,252153092,1252.1,3229.1,659,433.4,9.8,42.3,272.7,12961116,3157150,8142228,1661738,1911767,1092739,24703,106593,687732
United States,1992,255029699,1168.4,3103.6,631.6,441.9,9.3,42.8,263.7,12505917,2979884,7915199,1610834,1932274,1126974,23760,109062,672478
United States,1993,257782608,1099.7,3033.9,606.3,440.5,9.5,41.1,256,12218777,2834808,7820909,1563060,1926017,1135607,24526,106014,659870
United States,1994,260327021,1042.1,3026.9,591.3,427.6,9,39.3,237.8,12131873,2712774,7879812,1539287,1857670,1113179,23326,102216,618949
United States,1995,262803276,987,3043.2,560.3,418.3,8.2,37.1,220.9,12063935,2593784,7997710,1472441,1798792,1099207,21606,97470,580509
United States,1996,265228572,945,2980.3,525.7,391,7.4,36.3,201.9,11805323,2506400,7904685,1394238,1688540,1037049,19645,96252,535594
United States,1997,267783607,918.8,2891.8,505.7,382.1,6.8,35.9,186.2,11558475,2460526,7743760,1354189,1636096,1023201,18208,96153,498534
United States,1998,270248003,863.2,2729.5,459.9,361.4,6.3,34.5,165.5,10951827,2332735,7376311,1242781,1533887,976583,16974,93144,447186
United States,1999,272690813,770.4,2550.7,422.5,334.3,5.7,32.8,150.1,10208334,2100739,6955520,1152075,1426044,911740,15522,89411,409371
United States,2000,281421906,728.8,2477.3,412.2,324,5.5,32,145,10182584,2050992,6971590,1160002,1425486,911706,15586,90178,408016
United States,2001,285317559,741.8,2485.7,430.5,318.6,5.6,31.8,148.5,10437189,2116531,7092267,1228391,1439480,909023,16037,90863,423557
United States,2002,287973924,747,2450.7,432.9,309.5,5.6,33.1,146.1,10455277,2151252,7057379,1246646,1423677,891407,16229,95235,420806
United States,2003,290788976,741,2416.5,433.7,295.4,5.7,32.3,142.5,10442862,2154834,7026802,1261226,1383676,859030,16528,93883,414235
United States,2004,293656842,730.3,2362.3,421.5,288.6,5.5,32.4,136.7,10319386,2144446,6937089,1237851,1360088,847381,16148,95089,401470
United States,2005,296507061,726.9,2287.8,416.8,290.8,5.6,31.8,140.8,10174754,2155448,6783447,1235859,1390745,862220,16740,94347,417438
United States,2006,299398484,733.1,2213.2,400.2,292,5.8,31.6,150,10019601,2194993,6626363,1198245,1435123,874096,17309,94472,449246
United States,2007,301621157,726.1,2185.4,364.9,287.2,5.7,30.6,148.3,9882212,2190198,6591542,1100472,1422970,866358,17128,92160,447324
United States,2008,304059724,733,2166.1,315.4,277.5,5.4,29.8,145.9,9774152,2228887,6586206,959059,1394461,843683,16465,90750,443563
United States,2009,307006550,717.7,2064.5,259.2,264.7,5,29.1,133.1,9337060,2203313,6338095,795652,1325896,812514,15399,89241,408742
United States,2010,309330219,701,2005.8,239.1,252.8,4.8,27.7,119.3,9112625,2168459,6204601,739565,1251248,781844,14722,85593,369089
United States,2011,311587816,701.3,1974.1,230,241.5,4.7,27,113.9,9052743,2185140,6151095,716508,1206031,752423,14661,84175,354772
United States,2012,313914040,670.2,1959.3,229.7,242.3,4.7,26.9,112.9,8975438,2103787,6150598,721053,1214464,760739,14827,84376,354522
United States,2013,316128839,2730.7,610,1899.4,109.1,4.5,34.4,25.2,724149,8632512,1928465,6004453,1191988,345031,14196,108612,79770
United States,2014,318857056,2596.1,542.5,1837.3,102.2,4.5,36.6,26.4,741291,8277829,1729806,5858496,1197987,325802,14249,116645,84041
United States,2015,321418820,2487,491.4,1775.4,101.9,4.9,38.6,28.1,764449,7993631,1579527,5706346,1231566,327374,15696,124047,90185
United States,2016,323127513,468.9,1745,236.9,248.5,5.3,40.4,102.8,7919035,1515096,5638455,765484,1283058,803007,17250,130603,332198
United States,2017,325719178,430.4,1694.4,237.4,248.9,5.3,41.7,98,7694086,1401840,5519107,773139,1283220,810825,17284,135755,319356
United States,2018,327167434,376,1594.6,228.9,246.8,5,42.6,86.2,7196045,1230149,5217055,748841,1245065,807410,16214,139380,282061
United States,2019,328239523,340.5,1549.5,219.9,250.2,5,42.6,81.6,6925677,1117696,5086096,721885,1245410,821182,16425,139815,267988
Utah,1960,890627,410.4,1917.9,158.8,25.7,1,6.8,20.8,22150,3655,17081,1414,484,229,9,61,185
Utah,1961,916000,388.4,1482,177.5,20.4,1.7,6.8,20.3,18759,3558,13575,1626,451,187,16,62,186
Utah,1962,967000,431.2,1634.3,210,24.7,2.3,7.9,22.4,22005,4170,15804,2031,554,239,22,76,217
Utah,1963,983000,500.1,1645.7,185.8,27.7,2.4,7.8,22.9,22919,4916,16177,1826,598,272,24,77,225
Utah,1964,992000,527.5,1704.2,202.6,51.4,1.5,10.1,26.5,24149,5233,16906,2010,888,510,15,100,263
Utah,1965,990000,606.9,2008.8,208.5,56,1.5,8.9,23.1,27959,6008,19887,2064,886,554,15,88,229
Utah,1966,1008000,689.7,2262.5,264.2,65.2,2,10.2,36.5,32421,6952,22806,2663,1148,657,20,103,368
Utah,1967,1024000,685.5,2217,225.3,68.2,2.7,7.2,38.5,32029,7020,22702,2307,1194,698,28,74,394
Utah,1968,1034000,741.3,2469.2,255.2,68.5,2.9,11.1,33.7,35836,7665,25532,2639,1201,708,30,115,348
Utah,1969,1045000,848.5,2742,297.7,74.2,2.5,14.1,49,40632,8867,28654,3111,1460,775,26,147,512
Utah,1970,1059273,915,2832.7,316.3,70.3,3.4,10.9,53.1,43048,9692,30006,3350,1459,745,36,115,563
Utah,1971,1099000,914.7,3089.1,328.3,75.8,2.7,14.6,60.5,47610,10053,33949,3608,1689,833,30,161,665
Utah,1972,1126000,913.2,2832.2,277.7,99.7,2.9,18.3,62.3,45301,10283,31891,3127,2063,1123,33,206,701
Utah,1973,1157000,989.3,2748.1,301.2,119.8,3.2,22.9,62.6,46727,11446,31796,3485,2412,1386,37,265,724
Utah,1974,1173000,1132.9,3272.9,329.8,113.4,3.2,22.3,75.8,55549,13289,38391,3869,2517,1330,37,261,889
Utah,1975,1206000,1187.8,3372.6,320.5,129.2,2.7,20.9,79,58863,14325,40673,3865,2795,1558,32,252,953
Utah,1976,1228000,1137.9,3302,317.3,125.8,4.5,20.9,69.4,58418,13973,40548,3897,2709,1545,55,257,852
Utah,1977,1268000,1171.6,3004.6,334.5,147.3,3.5,20.3,68.8,57195,14856,38098,4241,3043,1868,44,258,873
Utah,1978,1307000,1187.1,3186.1,333.9,178.7,3.7,22.9,66.5,61522,15516,41642,4364,3552,2335,49,299,869
Utah,1979,1367000,1178.9,3673.4,335.6,193.8,4.8,27.9,77.7,70918,16115,50216,4587,4158,2649,66,381,1062
Utah,1980,1458729,1321.9,3931.8,323.6,191.7,3.8,27.7,80.2,81357,19283,57354,4720,4425,2796,55,404,1170
Utah,1981,1516000,1274.8,3882.3,294.3,182.1,3.3,28.4,84.8,82643,19326,58855,4462,4527,2760,50,431,1286
Utah,1982,1554000,1106.9,3689.9,251.5,172.1,3.4,23.7,86.5,78451,17202,57341,3908,4440,2674,53,369,1344
Utah,1983,1619000,1015.8,3610.4,235.7,163.3,3.5,24.9,64.3,78715,16446,58453,3816,4144,2644,56,403,1041
Utah,1984,1652000,858.1,3437.2,226.7,163.1,2.8,20.3,58,74703,14176,56782,3745,4035,2694,47,336,958
Utah,1985,1645000,942.9,3870.4,236.7,186,3,23.2,55.2,83072,15511,63668,3893,4398,3059,50,381,908
Utah,1986,1665000,914.9,4073.6,223.2,179.6,3.2,25.3,58.6,86774,15233,67825,3716,4441,2991,53,421,976
Utah,1987,1680000,950.9,4228.5,209.5,152,3.3,21.7,52.8,90532,15975,71038,3519,3861,2554,55,365,887
Utah,1988,1691000,881,4238.7,215.7,162.6,2.8,23.6,54.1,90223,14898,71677,3648,4110,2749,47,399,915
Utah,1989,1707000,897,4288.8,237.6,174.9,2.6,28.6,52.6,92577,15311,73210,4056,4417,2985,45,489,898
Utah,1990,1722850,880.6,4257.6,237.7,186.3,3,37.8,56.9,92620,15172,73352,4096,4892,3209,52,651,980
Utah,1991,1770000,840.2,4239.6,241,183.1,2.9,45.6,55.1,94178,14872,75041,4265,5077,3241,52,808,976
Utah,1992,1813000,885,4245.1,237.9,186.2,3,45.4,55.9,97322,16045,76964,4313,5267,3376,54,823,1014
Utah,1993,1860000,790.8,3903.4,242.2,194.7,3.1,44.6,58.6,91816,14708,72603,4505,5599,3622,58,829,1090
Utah,1994,1908000,790.8,3907.4,298.2,195.8,2.9,42.2,63.6,95332,15089,74554,5689,5810,3735,56,806,1213
Utah,1995,1951000,800.8,4572.1,389.1,215.1,3.9,42.7,67.1,112417,15623,89202,7592,6415,4196,76,834,1309
Utah,1996,2000000,848.3,4377.1,428.6,218.1,3.2,41.8,68.9,113079,16965,87542,8572,6638,4362,63,836,1377
Utah,1997,2059000,890.5,4326.9,444.1,215.8,2.4,47.5,68.4,116569,18335,89090,9144,6878,4443,50,977,1408
Utah,1998,2100000,694.9,3721.7,351.5,183.9,2.1,38.4,55.1,109025,17070,84255,7700,6599,4274,65,875,1385
Utah,1999,2129836,685.1,3669.6,346.6,181.3,2.1,37.8,54.4,100130,14592,78156,7382,5869,3861,44,806,1158
Utah,2000,2233169,642.5,3288.5,289.3,159.5,1.9,38.6,55.6,94247,14348,73438,6461,5711,3563,43,863,1242
